queue_id,entity_type,current_internal_entity,current_internal_label,external_record,external_label,source_system,match_score,reason,conflict_notes,suggested_action,decision
organisation-2773,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pipe-mania:developer-as-printed:bedrock-software-brian-rogers-oxford-digital-enterprises-kevin-r-ayre,"Bedrock Software (Brian Rogers), Oxford Digital Enterprises (Kevin R. Ayre)",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2774,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pipe-mania:licensed-from-as-printed:the-assembly-line,The Assembly Line,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2775,organisation,organisation:empire-software,Empire Software,assertion:wikipedia:list-of-zx-spectrum-games:pipe-mania:publisher-as-printed:empire-software,Empire Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2776,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pirate-adventure:developer-as-printed:scott-adams-alexis-adams,"Scott Adams , Alexis Adams",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2777,organisation,organisation:adventure-international,Adventure International,assertion:wikipedia:list-of-zx-spectrum-games:pirate-adventure:publisher-as-printed:adventure-international,Adventure International,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2778,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:piromania-a-k-a-infernal-combustion:developer-as-printed:piromania,Piromania,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2779,organisation,organisation:automata-uk,Automata UK,assertion:wikipedia:list-of-zx-spectrum-games:piromania-a-k-a-infernal-combustion:publisher-as-printed:automata-uk,Automata UK,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2780,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:piso-zero:developer-as-printed:hernan-castillo-brian,Hernan Castillo Brian,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2781,organisation,organisation:zigurat,Zigurat,assertion:wikipedia:list-of-zx-spectrum-games:piso-zero:publisher-as-printed:zigurat,Zigurat,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2782,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pit-fighter:developer-as-printed:teque-software-development-jonathan-broggy-matt-furniss,"Teque Software Development , Jonathan Broggy , Matt Furniss",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2783,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pit-fighter:licensed-from-as-printed:tengen-atari-games,Tengen / Atari Games,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2784,organisation,organisation:domark,Domark,assertion:wikipedia:list-of-zx-spectrum-games:pit-fighter:publisher-as-printed:domark,Domark,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2785,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pitfall-ii-lost-caverns:developer-as-printed:software-conversions,Software Conversions,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2786,organisation,organisation:activision,Activision,assertion:wikipedia:list-of-zx-spectrum-games:pitfall-ii-lost-caverns:publisher-as-printed:activision,Activision,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2787,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:planet-10:developer-as-printed:davor-magdic,Davor Magdic,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2788,organisation,organisation:mastertronic,Mastertronic,assertion:wikipedia:list-of-zx-spectrum-games:planet-10:publisher-as-printed:mastertronic,Mastertronic,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2789,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:plasma-ball:developer-as-printed:gavin-wade-chris-edwards,"Gavin Wade , Chris Edwards",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2790,organisation,organisation:atlantis-software,Atlantis Software,assertion:wikipedia:list-of-zx-spectrum-games:plasma-ball:publisher-as-printed:atlantis-software,Atlantis Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2791,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:platoon:developer-as-printed:choice-software-sean-pearce-david-lyttle-simon-butler-andy-sleigh-david-whittaker,"Choice Software ( Sean Pearce , David Lyttle , Simon Butler , Andy Sleigh , David Whittaker )",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2792,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:platoon:licensed-from-as-printed:hemdale-film-corporation,Hemdale Film Corporation,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2793,organisation,organisation:ocean-software,Ocean Software,assertion:wikipedia:list-of-zx-spectrum-games:platoon:publisher-as-printed:ocean-software,Ocean Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2794,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:play-for-your-life:developer-as-printed:dusko-dimitrijevic-dragoljub-andjelkovic,"Dusko Dimitrijevic , Dragoljub Andjelkovic",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2795,organisation,organisation:imagine-software-your-sinclair,Imagine Software / Your Sinclair,assertion:wikipedia:list-of-zx-spectrum-games:play-for-your-life:publisher-as-printed:imagine-software-your-sinclair,Imagine Software / Your Sinclair,wikipedia,0.95,normalised exact label match,,review-existing-match,unresolved
organisation-2796,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:plot-the:developer-as-printed:odin-computer-graphics-paul-salmon-keith-tinman,"Odin Computer Graphics , Paul Salmon , Keith Tinman",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2797,organisation,organisation:firebird-software,Firebird Software,assertion:wikipedia:list-of-zx-spectrum-games:plot-the:publisher-as-printed:firebird-software,Firebird Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2798,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:plotting:developer-as-printed:twilight-jason-mcgann-peter-tattersall-sean-conran,"Twilight (Jason McGann, Peter Tattersall, Sean Conran)",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2799,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:plotting:licensed-from-as-printed:taito,Taito,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2800,organisation,organisation:ocean-software,Ocean Software,assertion:wikipedia:list-of-zx-spectrum-games:plotting:publisher-as-printed:ocean-software,Ocean Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2801,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:poder-oscuro-el:developer-as-printed:arcadia-soft,Arcadia Soft,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2802,organisation,organisation:zigurat,Zigurat,assertion:wikipedia:list-of-zx-spectrum-games:poder-oscuro-el:publisher-as-printed:zigurat,Zigurat,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2803,organisation,organisation:probe-software,Probe Software,assertion:wikipedia:list-of-zx-spectrum-games:pogostick-olympics:developer-as-printed:probe-software,Probe Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2804,organisation,organisation:silverbird-software,Silverbird Software,assertion:wikipedia:list-of-zx-spectrum-games:pogostick-olympics:publisher-as-printed:silverbird-software,Silverbird Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2805,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pogotron:developer-as-printed:data-design-systems-stewart-green-s-w-scott,"Data Design Systems (Stewart Green), S.W. Scott",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2806,organisation,organisation:gamebusters,Gamebusters,assertion:wikipedia:list-of-zx-spectrum-games:pogotron:publisher-as-printed:gamebusters,Gamebusters,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2807,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:poklad:developer-as-printed:franti-ek-fuka,František Fuka,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2808,organisation,organisation:proxima-software,Proxima Software,assertion:wikipedia:list-of-zx-spectrum-games:poklad:publisher-as-printed:proxima-software,Proxima Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2809,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:pole-position:developer-as-printed:graeme-devine,Graeme Devine,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-2810,organisation,organisation:atari-games,Atari Games,assertion:wikipedia:list-of-zx-spectrum-games:pole-position:licensed-from-as-printed:atari-games,Atari Games,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2811,organisation,organisation:atarisoft,Atarisoft,assertion:wikipedia:list-of-zx-spectrum-games:pole-position:publisher-as-printed:atarisoft,Atarisoft,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-2812,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:poli-d-az-boxeo:developer-as-printed:cande-software,Cande Software,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2813,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:poli-d-az-boxeo:licensed-from-as-printed:poli-d-az,Poli Díaz,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-2814,organisation,organisation:opera-soft,Opera Soft,assertion:wikipedia:list-of-zx-spectrum-games:poli-d-az-boxeo:publisher-as-printed:opera-soft,Opera Soft,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
