queue_id,entity_type,current_internal_entity,current_internal_label,external_record,external_label,source_system,match_score,reason,conflict_notes,suggested_action,decision
game-5449,game,game:hong-kong-phooey,Hong Kong Phooey,assertion:wikipedia:list-of-zx-spectrum-games:hong-kong-phooey:publisher-as-printed:hi-tec-software,Hong Kong Phooey,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5450,game,game:hong-kong-phooey,Hong Kong Phooey,assertion:wikipedia:list-of-zx-spectrum-games:hong-kong-phooey:release-date-as-printed:1990,Hong Kong Phooey,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5451,game,game:hong-kong-phooey,Hong Kong Phooey,assertion:wikipedia:list-of-zx-spectrum-games:hong-kong-phooey:title-seed:hong-kong-phooey,Hong Kong Phooey,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5452,game,game:hooray-for-henrietta,Hooray for Henrietta,assertion:wikipedia:list-of-zx-spectrum-games:hooray-for-henrietta:developer-as-printed:scetlander,Hooray for Henrietta,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5453,game,game:hooray-for-henrietta,Hooray for Henrietta,assertion:wikipedia:list-of-zx-spectrum-games:hooray-for-henrietta:publisher-as-printed:scetlander,Hooray for Henrietta,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5454,game,game:hooray-for-henrietta,Hooray for Henrietta,assertion:wikipedia:list-of-zx-spectrum-games:hooray-for-henrietta:release-date-as-printed:1990,Hooray for Henrietta,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5455,game,game:hooray-for-henrietta,Hooray for Henrietta,assertion:wikipedia:list-of-zx-spectrum-games:hooray-for-henrietta:title-seed:hooray-for-henrietta,Hooray for Henrietta,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5456,game,game:hopper-copper,Hopper Copper,assertion:wikipedia:list-of-zx-spectrum-games:hopper-copper:developer-as-printed:prune-software,Hopper Copper,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5457,game,game:hopper-copper,Hopper Copper,assertion:wikipedia:list-of-zx-spectrum-games:hopper-copper:publisher-as-printed:silverbird-software,Hopper Copper,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5458,game,game:hopper-copper,Hopper Copper,assertion:wikipedia:list-of-zx-spectrum-games:hopper-copper:release-date-as-printed:1988,Hopper Copper,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5459,game,game:hopper-copper,Hopper Copper,assertion:wikipedia:list-of-zx-spectrum-games:hopper-copper:title-seed:hopper-copper,Hopper Copper,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5460,game,,,assertion:wikipedia:list-of-zx-spectrum-games:hoppin-mad:developer-as-printed:neil-latarche-elizabeth-latarche,Hoppin' Mad,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-5461,game,,,assertion:wikipedia:list-of-zx-spectrum-games:hoppin-mad:licensed-from-as-printed:tatsumi,Hoppin' Mad,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-5462,game,,,assertion:wikipedia:list-of-zx-spectrum-games:hoppin-mad:publisher-as-printed:elite-systems,Hoppin' Mad,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-5463,game,,,assertion:wikipedia:list-of-zx-spectrum-games:hoppin-mad:release-date-as-printed:1988,Hoppin' Mad,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-5464,game,,,assertion:wikipedia:list-of-zx-spectrum-games:hoppin-mad:title-seed:hoppin-mad,Hoppin' Mad,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-5465,game,game:horace-and-the-spiders,Horace and the Spiders,assertion:wikipedia:list-of-zx-spectrum-games:horace-and-the-spiders:developer-as-printed:william-tang,Horace and the Spiders,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5466,game,game:horace-and-the-spiders,Horace and the Spiders,assertion:wikipedia:list-of-zx-spectrum-games:horace-and-the-spiders:publisher-as-printed:psion,Horace and the Spiders,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5467,game,game:horace-and-the-spiders,Horace and the Spiders,assertion:wikipedia:list-of-zx-spectrum-games:horace-and-the-spiders:release-date-as-printed:1983,Horace and the Spiders,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5468,game,game:horace-and-the-spiders,Horace and the Spiders,assertion:wikipedia:list-of-zx-spectrum-games:horace-and-the-spiders:title-seed:horace-and-the-spiders,Horace and the Spiders,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5469,game,game:horace-goes-skiing,Horace Goes Skiing,assertion:wikipedia:list-of-zx-spectrum-games:horace-goes-skiing:developer-as-printed:william-tang,Horace Goes Skiing,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5470,game,game:horace-goes-skiing,Horace Goes Skiing,assertion:wikipedia:list-of-zx-spectrum-games:horace-goes-skiing:publisher-as-printed:psion,Horace Goes Skiing,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5471,game,game:horace-goes-skiing,Horace Goes Skiing,assertion:wikipedia:list-of-zx-spectrum-games:horace-goes-skiing:release-date-as-printed:1982,Horace Goes Skiing,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5472,game,game:horace-goes-skiing,Horace Goes Skiing,assertion:wikipedia:list-of-zx-spectrum-games:horace-goes-skiing:title-seed:horace-goes-skiing,Horace Goes Skiing,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5473,game,game:hostages,Hostages,assertion:wikipedia:list-of-zx-spectrum-games:hostages:developer-as-printed:new-frontier-zydro-mcalby-fustor,Hostages,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5474,game,game:hostages,Hostages,assertion:wikipedia:list-of-zx-spectrum-games:hostages:publisher-as-printed:infogrames,Hostages,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5475,game,game:hostages,Hostages,assertion:wikipedia:list-of-zx-spectrum-games:hostages:release-date-as-printed:1990,Hostages,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5476,game,game:hostages,Hostages,assertion:wikipedia:list-of-zx-spectrum-games:hostages:title-seed:hostages,Hostages,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5477,game,game:hot-rod,Hot Rod,assertion:wikipedia:list-of-zx-spectrum-games:hot-rod:developer-as-printed:walking-circles-graham-stafford-paul-hiley,Hot Rod,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5478,game,game:hot-rod,Hot Rod,assertion:wikipedia:list-of-zx-spectrum-games:hot-rod:licensed-from-as-printed:sega,Hot Rod,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5479,game,game:hot-rod,Hot Rod,assertion:wikipedia:list-of-zx-spectrum-games:hot-rod:publisher-as-printed:activision,Hot Rod,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5480,game,game:hot-rod,Hot Rod,assertion:wikipedia:list-of-zx-spectrum-games:hot-rod:release-date-as-printed:1990,Hot Rod,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5481,game,game:hot-rod,Hot Rod,assertion:wikipedia:list-of-zx-spectrum-games:hot-rod:title-seed:hot-rod,Hot Rod,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5482,game,game:hot-shot,Hot-Shot,assertion:wikipedia:list-of-zx-spectrum-games:hotshot:developer-as-printed:maxwell-technology-david-jones-nick-dmahe-matt-black,HotShot,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5483,game,game:hot-shot,Hot-Shot,assertion:wikipedia:list-of-zx-spectrum-games:hotshot:publisher-as-printed:addictive-games,HotShot,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5484,game,game:hot-shot,Hot-Shot,assertion:wikipedia:list-of-zx-spectrum-games:hotshot:release-date-as-printed:1988,HotShot,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5485,game,game:hot-shot,Hot-Shot,assertion:wikipedia:list-of-zx-spectrum-games:hotshot:title-seed:hotshot,HotShot,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5486,game,game:how-to-be-a-complete-bastard,How to be a Complete Bastard,assertion:wikipedia:list-of-zx-spectrum-games:how-to-be-a-complete-bastard:developer-as-printed:sentient-software-elliot-gay-allistair-watt,How to Be a Complete Bastard,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5487,game,game:how-to-be-a-complete-bastard,How to be a Complete Bastard,assertion:wikipedia:list-of-zx-spectrum-games:how-to-be-a-complete-bastard:licensed-from-as-printed:adrian-edmondson,How to Be a Complete Bastard,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-5488,game,game:how-to-be-a-complete-bastard,How to be a Complete Bastard,assertion:wikipedia:list-of-zx-spectrum-games:how-to-be-a-complete-bastard:publisher-as-printed:virgin-games,How to Be a Complete Bastard,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
